"Date","Price","Open","High","Low","Vol.","Change %"
"13/03/2009","22,666.20","22,666.20","22,666.20","22,666.20","","3.42%"
"12/03/2009","21,915.92","21,915.92","21,915.92","21,915.92","","-0.27%"
"11/03/2009","21,975.77","21,975.77","21,975.77","21,975.77","","1.88%"
"10/03/2009","21,569.38","21,569.38","21,569.38","21,569.38","","0.98%"
"09/03/2009","21,359.14","21,359.14","21,359.14","21,359.14","","0.29%"
"06/03/2009","21,298.06","21,298.06","21,298.06","21,298.06","","-1.07%"
"05/03/2009","21,529.47","21,529.47","21,529.47","21,529.47","","0.76%"
"04/03/2009","21,367.00","21,367.00","21,367.00","21,367.00","","-1.51%"
"03/03/2009","21,694.09","21,694.09","21,694.09","21,694.09","","-0.89%"
"02/03/2009","21,889.38","21,889.38","21,889.38","21,889.38","","-2.77%"
"27/02/2009","22,512.80","22,512.80","22,512.80","22,512.80","","0.01%"
"26/02/2009","22,509.50","22,509.50","22,509.50","22,509.50","","0.56%"
"25/02/2009","22,384.80","22,384.80","22,384.80","22,384.80","","-0.10%"
"24/02/2009","22,406.40","22,406.40","22,406.40","22,406.40","","-0.45%"
"23/02/2009","22,508.30","22,508.30","22,508.30","22,508.30","","-1.14%"
"20/02/2009","22,767.70","22,767.70","22,767.70","22,767.70","","-1.35%"
"19/02/2009","23,079.10","23,079.10","23,079.10","23,079.10","","1.05%"
"18/02/2009","22,839.50","22,839.50","22,839.50","22,839.50","","-1.44%"
"17/02/2009","23,172.50","23,172.50","23,172.50","23,172.50","","-1.47%"
"16/02/2009","23,519.30","23,519.30","23,519.30","23,519.30","","-0.98%"
"13/02/2009","23,750.90","23,750.90","23,750.90","23,750.90","","1.28%"
"12/02/2009","23,451.30","23,451.30","23,451.30","23,451.30","","1.15%"
"11/02/2009","23,185.30","23,185.30","23,185.30","23,185.30","","-0.41%"
"10/02/2009","23,280.30","23,280.30","23,280.30","23,280.30","","-0.54%"
"09/02/2009","23,407.60","23,407.60","23,407.60","23,407.60","","1.12%"
"06/02/2009","23,148.90","23,148.90","23,148.90","23,148.90","","1.21%"
"05/02/2009","22,873.20","22,873.20","22,873.20","22,873.20","","-0.27%"
"04/02/2009","22,935.70","22,935.70","22,935.70","22,935.70","","-2.02%"
"03/02/2009","23,407.70","23,407.70","23,407.70","23,407.70","","0.32%"
"02/02/2009","23,332.80","23,332.80","23,332.80","23,332.80","","-1.10%"
"30/01/2009","23,591.60","23,591.60","23,591.60","23,591.60","","0.41%"
"29/01/2009","23,494.70","23,494.70","23,494.70","23,494.70","","0.88%"
"28/01/2009","23,290.70","23,290.70","23,290.70","23,290.70","","1.50%"
"27/01/2009","22,947.20","22,947.20","22,947.20","22,947.20","","3.03%"
"23/01/2009","22,272.30","22,272.30","22,272.30","22,272.30","","-4.13%"
"22/01/2009","23,232.50","23,232.50","23,232.50","23,232.50","","1.28%"
"21/01/2009","22,939.00","22,939.00","22,939.00","22,939.00","","-0.97%"
"20/01/2009","23,164.70","23,164.70","23,164.70","23,164.70","","-3.14%"
"19/01/2009","23,915.50","23,915.50","23,915.50","23,915.50","","1.08%"
"16/01/2009","23,659.80","23,659.80","23,659.80","23,659.80","","0.61%"
"15/01/2009","23,517.20","23,517.20","23,517.20","23,517.20","","-4.27%"
"14/01/2009","24,566.10","24,566.10","24,566.10","24,566.10","","0.89%"
"13/01/2009","24,350.30","24,350.30","24,350.30","24,350.30","","-0.78%"
"12/01/2009","24,541.50","24,541.50","24,541.50","24,541.50","","-1.40%"
"09/01/2009","24,890.80","24,890.80","24,890.80","24,890.80","","1.12%"
"08/01/2009","24,614.60","24,614.60","24,614.60","24,614.60","","-2.26%"
"07/01/2009","25,183.90","25,183.90","25,183.90","25,183.90","","0.99%"
"06/01/2009","24,937.10","24,937.10","24,937.10","24,937.10","","1.51%"
"05/01/2009","24,566.30","24,566.30","24,566.30","24,566.30","","-0.72%"
"02/01/2009","24,744.60","24,744.60","24,744.60","24,744.60","","-0.23%"
"31/12/2008","24,801.30","24,801.30","24,801.30","24,801.30","","1.87%"
"30/12/2008","24,347.20","24,347.20","24,347.20","24,347.20","","0.91%"
"29/12/2008","24,127.00","24,127.00","24,127.00","24,127.00","","1.09%"
"24/12/2008","23,867.90","23,867.90","23,867.90","23,867.90","","1.44%"
"23/12/2008","23,528.70","23,528.70","23,528.70","23,528.70","","-0.49%"
"22/12/2008","23,645.60","23,645.60","23,645.60","23,645.60","","-1.61%"
"19/12/2008","24,033.10","24,033.10","24,033.10","24,033.10","","0.96%"
"18/12/2008","23,803.70","23,803.70","23,803.70","23,803.70","","0.30%"
"17/12/2008","23,733.50","23,733.50","23,733.50","23,733.50","","0.41%"
"16/12/2008","23,637.10","23,637.10","23,637.10","23,637.10","","-0.98%"
"15/12/2008","23,870.70","23,870.70","23,870.70","23,870.70","","2.32%"
"12/12/2008","23,330.50","23,330.50","23,330.50","23,330.50","","-2.44%"
"11/12/2008","23,912.80","23,912.80","23,912.80","23,912.80","","-1.17%"
"10/12/2008","24,195.50","24,195.50","24,195.50","24,195.50","","1.02%"
"09/12/2008","23,951.80","23,951.80","23,951.80","23,951.80","","-0.75%"
"08/12/2008","24,132.70","24,132.70","24,132.70","24,132.70","","4.06%"
"05/12/2008","23,191.30","23,191.30","23,191.30","23,191.30","","-1.20%"
"04/12/2008","23,473.80","23,473.80","23,473.80","23,473.80","","-0.04%"
"03/12/2008","23,483.10","23,483.10","23,483.10","23,483.10","","0.16%"
"02/12/2008","23,446.00","23,446.00","23,446.00","23,446.00","","-4.15%"
"01/12/2008","24,462.40","24,462.40","24,462.40","24,462.40","","-1.64%"
"28/11/2008","24,869.90","24,869.90","24,869.90","24,869.90","","4.31%"
"27/11/2008","23,842.70","23,842.70","23,842.70","23,842.70","","1.36%"
"26/11/2008","23,523.80","23,523.80","23,523.80","23,523.80","","-2.30%"
"25/11/2008","24,076.60","24,076.60","24,076.60","24,076.60","","5.79%"
"24/11/2008","22,759.20","22,759.20","22,759.20","22,759.20","","0.32%"
"21/11/2008","22,685.80","22,685.80","22,685.80","22,685.80","","1.90%"
"20/11/2008","22,263.80","22,263.80","22,263.80","22,263.80","","-4.19%"
"19/11/2008","23,237.80","23,237.80","23,237.80","23,237.80","","-0.67%"
"18/11/2008","23,394.20","23,394.20","23,394.20","23,394.20","","-3.52%"
"17/11/2008","24,248.50","24,248.50","24,248.50","24,248.50","","-2.54%"
"14/11/2008","24,879.70","24,879.70","24,879.70","24,879.70","","1.38%"
"13/11/2008","24,542.00","24,542.00","24,542.00","24,542.00","","-5.86%"
"12/11/2008","26,069.00","26,069.00","26,069.00","26,069.00","","-0.82%"
"11/11/2008","26,285.60","26,285.60","26,285.60","26,285.60","","-3.58%"
"10/11/2008","27,260.20","27,260.20","27,260.20","27,260.20","","1.40%"
"07/11/2008","26,883.40","26,883.40","26,883.40","26,883.40","","-2.17%"
"06/11/2008","27,480.00","27,480.00","27,480.00","27,480.00","","-4.14%"
"05/11/2008","28,667.90","28,667.90","28,667.90","28,667.90","","3.06%"
"04/11/2008","27,815.40","27,815.40","27,815.40","27,815.40","","-0.15%"
"03/11/2008","27,857.40","27,857.40","27,857.40","27,857.40","","5.06%"
"31/10/2008","26,514.50","26,514.50","26,514.50","26,514.50","","0.44%"
"30/10/2008","26,399.00","26,399.00","26,399.00","26,399.00","","4.04%"
"29/10/2008","25,372.80","25,372.80","25,372.80","25,372.80","","1.34%"
"28/10/2008","25,036.40","25,036.40","25,036.40","25,036.40","","-0.38%"
"27/10/2008","25,132.80","25,132.80","25,132.80","25,132.80","","-1.56%"
"24/10/2008","25,530.30","25,530.30","25,530.30","25,530.30","","-2.64%"
"23/10/2008","26,222.60","26,222.60","26,222.60","26,222.60","","-4.37%"
"22/10/2008","27,421.90","27,421.90","27,421.90","27,421.90","","-3.40%"
"21/10/2008","28,387.50","28,387.50","28,387.50","28,387.50","","3.87%"
"20/10/2008","27,330.40","27,330.40","27,330.40","27,330.40","","4.32%"
"17/10/2008","26,198.20","26,198.20","26,198.20","26,198.20","","-1.06%"
"16/10/2008","26,479.40","26,479.40","26,479.40","26,479.40","","-6.66%"
"15/10/2008","28,370.10","28,370.10","28,370.10","28,370.10","","-0.81%"
"14/10/2008","28,601.60","28,601.60","28,601.60","28,601.60","","3.70%"
"13/10/2008","27,582.40","27,582.40","27,582.40","27,582.40","","5.56%"
"10/10/2008","26,130.30","26,130.30","26,130.30","26,130.30","","-8.34%"
"09/10/2008","28,507.30","28,507.30","28,507.30","28,507.30","","-1.52%"
"08/10/2008","28,948.70","28,948.70","28,948.70","28,948.70","","-4.99%"
"07/10/2008","30,470.20","30,470.20","30,470.20","30,470.20","","1.72%"
"06/10/2008","29,953.70","29,953.70","29,953.70","29,953.70","","-3.30%"
"03/10/2008","30,976.50","30,976.50","30,976.50","30,976.50","","-1.34%"
"02/10/2008","31,398.00","31,398.00","31,398.00","31,398.00","","-0.70%"
"01/10/2008","31,618.60","31,618.60","31,618.60","31,618.60","","4.22%"
"30/09/2008","30,338.80","30,338.80","30,338.80","30,338.80","","-4.30%"
"29/09/2008","31,701.90","31,701.90","31,701.90","31,701.90","","-1.98%"
"26/09/2008","32,342.70","32,342.70","32,342.70","32,342.70","","-0.45%"
"25/09/2008","32,490.50","32,490.50","32,490.50","32,490.50","","-1.09%"
"24/09/2008","32,849.40","32,849.40","32,849.40","32,849.40","","1.21%"
"23/09/2008","32,458.00","32,458.00","32,458.00","32,458.00","","-1.93%"
"22/09/2008","33,096.80","33,096.80","33,096.80","33,096.80","","4.55%"
"19/09/2008","31,655.90","31,655.90","31,655.90","31,655.90","","4.27%"
"18/09/2008","30,358.70","30,358.70","30,358.70","30,358.70","","-2.42%"
"17/09/2008","31,112.50","31,112.50","31,112.50","31,112.50","","-0.59%"
"16/09/2008","31,296.60","31,296.60","31,296.60","31,296.60","","-1.37%"
"15/09/2008","31,732.50","31,732.50","31,732.50","31,732.50","","-1.68%"
"12/09/2008","32,274.80","32,274.80","32,274.80","32,274.80","","1.87%"
"11/09/2008","31,683.20","31,683.20","31,683.20","31,683.20","","-1.86%"
"10/09/2008","32,283.00","32,283.00","32,283.00","32,283.00","","-1.48%"
"09/09/2008","32,769.60","32,769.60","32,769.60","32,769.60","","-1.72%"
"08/09/2008","33,343.50","33,343.50","33,343.50","33,343.50","","3.96%"
"05/09/2008","32,074.30","32,074.30","32,074.30","32,074.30","","-2.05%"
"04/09/2008","32,746.50","32,746.50","32,746.50","32,746.50","","-1.57%"
"03/09/2008","33,269.30","33,269.30","33,269.30","33,269.30","","-1.06%"
"02/09/2008","33,624.40","33,624.40","33,624.40","33,624.40","","-0.01%"
"01/09/2008","33,629.00","33,629.00","33,629.00","33,629.00","","-0.07%"
"29/08/2008","33,652.10","33,652.10","33,652.10","33,652.10","","1.43%"
"28/08/2008","33,176.30","33,176.30","33,176.30","33,176.30","","1.18%"
"27/08/2008","32,790.50","32,790.50","32,790.50","32,790.50","","0.11%"
"26/08/2008","32,754.50","32,754.50","32,754.50","32,754.50","","0.02%"
"25/08/2008","32,747.60","32,747.60","32,747.60","32,747.60","","1.88%"
"22/08/2008","32,143.40","32,143.40","32,143.40","32,143.40","","1.15%"
"21/08/2008","31,776.40","31,776.40","31,776.40","31,776.40","","-1.09%"
"20/08/2008","32,126.60","32,126.60","32,126.60","32,126.60","","1.31%"
"19/08/2008","31,709.90","31,709.90","31,709.90","31,709.90","","-2.38%"
"18/08/2008","32,482.10","32,482.10","32,482.10","32,482.10","","0.28%"
"15/08/2008","32,390.50","32,390.50","32,390.50","32,390.50","","0.01%"
"14/08/2008","32,385.70","32,385.70","32,385.70","32,385.70","","0.60%"
"13/08/2008","32,193.80","32,193.80","32,193.80","32,193.80","","-2.02%"
"12/08/2008","32,856.80","32,856.80","32,856.80","32,856.80","","1.45%"
"11/08/2008","32,388.00","32,388.00","32,388.00","32,388.00","","0.00%"
"08/08/2008","32,388.00","32,388.00","32,388.00","32,388.00","","0.06%"
"07/08/2008","32,369.10","32,369.10","32,369.10","32,369.10","","0.28%"
"06/08/2008","32,277.20","32,277.20","32,277.20","32,277.20","","3.09%"
"05/08/2008","31,311.20","31,311.20","31,311.20","31,311.20","","-1.38%"
"04/08/2008","31,748.30","31,748.30","31,748.30","31,748.30","","-0.33%"
"01/08/2008","31,854.30","31,854.30","31,854.30","31,854.30","","-1.47%"
"31/07/2008","32,329.80","32,329.80","32,329.80","32,329.80","","0.82%"
"30/07/2008","32,065.50","32,065.50","32,065.50","32,065.50","","1.84%"
"29/07/2008","31,485.60","31,485.60","31,485.60","31,485.60","","-1.52%"
"28/07/2008","31,971.00","31,971.00","31,971.00","31,971.00","","-0.97%"
"25/07/2008","32,285.50","32,285.50","32,285.50","32,285.50","","-3.37%"
"24/07/2008","33,413.00","33,413.00","33,413.00","33,413.00","","0.76%"
"23/07/2008","33,160.70","33,160.70","33,160.70","33,160.70","","1.99%"
"22/07/2008","32,513.00","32,513.00","32,513.00","32,513.00","","-0.12%"
"21/07/2008","32,553.20","32,553.20","32,553.20","32,553.20","","3.54%"
"18/07/2008","31,439.90","31,439.90","31,439.90","31,439.90","","-1.24%"
"17/07/2008","31,834.00","31,834.00","31,834.00","31,834.00","","0.62%"
"16/07/2008","31,636.40","31,636.40","31,636.40","31,636.40","","1.14%"
"15/07/2008","31,279.50","31,279.50","31,279.50","31,279.50","","-2.14%"
"14/07/2008","31,963.70","31,963.70","31,963.70","31,963.70","","-1.18%"
"11/07/2008","32,346.30","32,346.30","32,346.30","32,346.30","","0.86%"
"10/07/2008","32,070.00","32,070.00","32,070.00","32,070.00","","-1.49%"
"09/07/2008","32,553.80","32,553.80","32,553.80","32,553.80","","1.60%"
"08/07/2008","32,041.20","32,041.20","32,041.20","32,041.20","","-1.39%"
"07/07/2008","32,493.00","32,493.00","32,493.00","32,493.00","","-1.57%"
"04/07/2008","33,010.00","33,010.00","33,010.00","33,010.00","","1.68%"
"03/07/2008","32,465.80","32,465.80","32,465.80","32,465.80","","-1.89%"
"02/07/2008","33,092.50","33,092.50","33,092.50","33,092.50","","-0.86%"
"01/07/2008","33,378.90","33,378.90","33,378.90","33,378.90","","-1.47%"
"30/06/2008","33,875.30","33,875.30","33,875.30","33,875.30","","-0.41%"
"27/06/2008","34,015.80","34,015.80","34,015.80","34,015.80","","-1.32%"
"26/06/2008","34,470.30","34,470.30","34,470.30","34,470.30","","1.32%"
"25/06/2008","34,021.10","34,021.10","34,021.10","34,021.10","","-0.99%"
"24/06/2008","34,359.80","34,359.80","34,359.80","34,359.80","","0.38%"
"23/06/2008","34,228.80","34,228.80","34,228.80","34,228.80","","-0.08%"
"20/06/2008","34,255.70","34,255.70","34,255.70","34,255.70","","-1.46%"
"19/06/2008","34,763.30","34,763.30","34,763.30","34,763.30","","-1.41%"
"18/06/2008","35,259.50","35,259.50","35,259.50","35,259.50","","0.38%"
"17/06/2008","35,126.40","35,126.40","35,126.40","35,126.40","","0.95%"
"16/06/2008","34,796.00","34,796.00","34,796.00","34,796.00","","-0.12%"
"13/06/2008","34,837.80","34,837.80","34,837.80","34,837.80","","0.92%"
"12/06/2008","34,521.10","34,521.10","34,521.10","34,521.10","","-2.52%"
"11/06/2008","35,414.80","35,414.80","35,414.80","35,414.80","","0.55%"
"10/06/2008","35,221.80","35,221.80","35,221.80","35,221.80","","-2.76%"
"06/06/2008","36,223.10","36,223.10","36,223.10","36,223.10","","1.12%"
"05/06/2008","35,821.60","35,821.60","35,821.60","35,821.60","","-0.97%"
"04/06/2008","36,173.80","36,173.80","36,173.80","36,173.80","","0.19%"
"03/06/2008","36,104.10","36,104.10","36,104.10","36,104.10","","-1.55%"
"02/06/2008","36,674.00","36,674.00","36,674.00","36,674.00","","0.19%"
"30/05/2008","36,604.80","36,604.80","36,604.80","36,604.80","","-0.82%"
"29/05/2008","36,906.60","36,906.60","36,906.60","36,906.60","","1.09%"
"28/05/2008","36,509.00","36,509.00","36,509.00","36,509.00","","-1.16%"
"27/05/2008","36,938.00","36,938.00","36,938.00","36,938.00","","0.14%"
"26/05/2008","36,885.90","36,885.90","36,885.90","36,885.90","","-1.01%"
"23/05/2008","37,262.10","37,262.10","37,262.10","37,262.10","","-1.01%"
"22/05/2008","37,642.90","37,642.90","37,642.90","37,642.90","","0.06%"
"21/05/2008","37,620.40","37,620.40","37,620.40","37,620.40","","-1.43%"
"20/05/2008","38,167.20","38,167.20","38,167.20","38,167.20","","-0.69%"
"19/05/2008","38,434.20","38,434.20","38,434.20","38,434.20","","0.43%"
"16/05/2008","38,268.60","38,268.60","38,268.60","38,268.60","","0.68%"
"15/05/2008","38,008.50","38,008.50","38,008.50","38,008.50","","0.31%"
"14/05/2008","37,892.50","37,892.50","37,892.50","37,892.50","","1.03%"
"13/05/2008","37,505.20","37,505.20","37,505.20","37,505.20","","-0.27%"
"12/05/2008","37,607.70","37,607.70","37,607.70","37,607.70","","0.98%"
"09/05/2008","37,241.40","37,241.40","37,241.40","37,241.40","","0.85%"
"08/05/2008","36,928.20","36,928.20","36,928.20","36,928.20","","1.08%"
"07/05/2008","36,532.50","36,532.50","36,532.50","36,532.50","","-0.57%"
"06/05/2008","36,740.10","36,740.10","36,740.10","36,740.10","","-0.50%"
"05/05/2008","36,926.30","36,926.30","36,926.30","36,926.30","","0.53%"
"02/05/2008","36,731.50","36,731.50","36,731.50","36,731.50","","2.05%"
"01/05/2008","35,993.00","35,993.00","35,993.00","35,993.00","","-0.17%"
"30/04/2008","36,054.80","36,054.80","36,054.80","36,054.80","","-0.21%"
"29/04/2008","36,129.10","36,129.10","36,129.10","36,129.10","","0.07%"
"28/04/2008","36,102.10","36,102.10","36,102.10","36,102.10","","0.28%"
"24/04/2008","36,001.20","36,001.20","36,001.20","36,001.20","","-1.16%"
"23/04/2008","36,423.80","36,423.80","36,423.80","36,423.80","","1.59%"
"22/04/2008","35,854.70","35,854.70","35,854.70","35,854.70","","-0.64%"
"21/04/2008","36,084.80","36,084.80","36,084.80","36,084.80","","3.14%"
"18/04/2008","34,985.30","34,985.30","34,985.30","34,985.30","","-1.62%"
"17/04/2008","35,560.70","35,560.70","35,560.70","35,560.70","","0.89%"
"16/04/2008","35,247.10","35,247.10","35,247.10","35,247.10","","1.29%"
"15/04/2008","34,796.90","34,796.90","34,796.90","34,796.90","","1.09%"
"14/04/2008","34,423.30","34,423.30","34,423.30","34,423.30","","-1.78%"
"11/04/2008","35,046.00","35,046.00","35,046.00","35,046.00","","-0.13%"
"10/04/2008","35,091.70","35,091.70","35,091.70","35,091.70","","-1.34%"
"09/04/2008","35,567.10","35,567.10","35,567.10","35,567.10","","-0.92%"
"08/04/2008","35,898.00","35,898.00","35,898.00","35,898.00","","-0.95%"
"07/04/2008","36,242.70","36,242.70","36,242.70","36,242.70","","0.11%"
"04/04/2008","36,202.20","36,202.20","36,202.20","36,202.20","","0.19%"
"03/04/2008","36,132.00","36,132.00","36,132.00","36,132.00","","1.93%"
"02/04/2008","35,449.10","35,449.10","35,449.10","35,449.10","","2.65%"
"01/04/2008","34,533.90","34,533.90","34,533.90","34,533.90","","0.12%"
"31/03/2008","34,491.90","34,491.90","34,491.90","34,491.90","","0.09%"
"28/03/2008","34,461.60","34,461.60","34,461.60","34,461.60","","-0.38%"
"27/03/2008","34,593.80","34,593.80","34,593.80","34,593.80","","-0.18%"
"26/03/2008","34,656.00","34,656.00","34,656.00","34,656.00","","1.18%"
"25/03/2008","34,250.30","34,250.30","34,250.30","34,250.30","","3.77%"
"20/03/2008","33,006.70","33,006.70","33,006.70","33,006.70","","-3.00%"
"19/03/2008","34,028.70","34,028.70","34,028.70","34,028.70","","4.00%"
"18/03/2008","32,718.60","32,718.60","32,718.60","32,718.60","","-0.02%"
"17/03/2008","32,724.00","32,724.00","32,724.00","32,724.00","","-2.30%"
"14/03/2008","33,493.70","33,493.70","33,493.70","33,493.70","","1.44%"
"13/03/2008","33,019.70","33,019.70","33,019.70","33,019.70","","-2.31%"
"12/03/2008","33,801.90","33,801.90","33,801.90","33,801.90","","2.42%"
"11/03/2008","33,004.10","33,004.10","33,004.10","33,004.10","","-0.88%"
"10/03/2008","33,298.10","33,298.10","33,298.10","33,298.10","","-1.59%"
"07/03/2008","33,835.10","33,835.10","33,835.10","33,835.10","","-3.13%"
"06/03/2008","34,927.80","34,927.80","34,927.80","34,927.80","","1.10%"
"05/03/2008","34,546.30","34,546.30","34,546.30","34,546.30","","-0.03%"
"04/03/2008","34,556.40","34,556.40","34,556.40","34,556.40","","-0.40%"
"03/03/2008","34,696.60","34,696.60","34,696.60","34,696.60","","-2.74%"
"29/02/2008","35,673.60","35,673.60","35,673.60","35,673.60","","-1.35%"
"28/02/2008","36,161.20","36,161.20","36,161.20","36,161.20","","-1.96%"
"27/02/2008","36,882.70","36,882.70","36,882.70","36,882.70","","1.83%"
"26/02/2008","36,221.20","36,221.20","36,221.20","36,221.20","","0.89%"
"25/02/2008","35,902.80","35,902.80","35,902.80","35,902.80","","1.28%"
